timestamp,open,high,low,close,volume
2024-11-05,0.18233,0.37033,0.15414,0.1597,370726.84
2024-11-06,0.15953,0.23706,0.13475,0.19175,164697.08
2024-11-07,0.19121,0.33371,0.19121,0.32827,86950.92
2024-11-08,0.3278,0.74507,0.29621,0.38581,192055.83
2024-11-09,0.38508,0.59904,0.38508,0.57279,53613.24
2024-11-10,0.57108,0.70836,0.49187,0.53798,59010.21
2024-11-11,0.53798,0.53798,0.23,0.43004,104763.34
2024-11-12,0.42876,0.46198,0.22777,0.2677,42106.53
2024-11-13,0.2677,0.31628,0.24993,0.28325,23404.97
2024-11-14,0.28333,0.32585,0.27005,0.31084,14059.33
2024-11-15,0.31067,0.32199,0.24845,0.26629,12010.94
2024-11-16,0.26593,0.3572,0.22926,0.31912,21553.68
2024-11-17,0.31817,1.1616,0.27989,0.82,193353.19
2024-11-18,0.82044,1.088,0.79572,0.99576,26417.29
2024-11-19,0.99576,1.0976,0.90489,0.90489,22062.25
2024-11-20,0.91752,0.91788,0.72965,0.79572,11352.76
2024-11-21,0.79572,0.92374,0.70605,0.88086,18451.77
2024-11-22,0.8799,0.8799,0.70605,0.7981,6639.69
2024-11-23,0.79912,0.80289,0.79912,0.80289,106.99
2024-11-24,0.80049,0.80049,0.5412,0.70184,22374.84
2024-11-25,0.70202,0.75403,0.64743,0.67914,9783.72
2024-11-26,0.68053,0.68117,0.60987,0.60987,3415.07
2024-11-27,0.63746,0.76997,0.5745,0.72707,20983.18
2024-11-28,0.72632,0.72632,0.60805,0.60805,7343.35
2024-11-29,0.60917,1.1026,0.43004,1.0409,87990.92
2024-11-30,1.0287,4.0308,1.0287,3.411,176029.78
2024-12-01,3.4133,3.9192,1.8261,1.8835,119814.58
2024-12-02,1.8811,2.8889,1.7645,1.8825,50069.53
2024-12-03,1.8825,2.601,1.4482,2.4949,45655.2
2024-12-04,2.4881,3.5842,1.6266,3.4933,60641.39
2024-12-05,3.4933,4.556,2.7198,4.2532,97589.64
2024-12-06,4.2532,5.3845,3.5,4.6934,62359.13
2024-12-07,4.6816,5.3684,4.6666,4.8501,26979.05
2024-12-08,4.8624,5.4655,4.11,5.284,30876.51
2024-12-09,5.2803,5.2888,3.1945,3.5247,64251.29
2024-12-10,3.5142,3.9123,2.8104,3.7412,52292.66
2024-12-11,3.7301,4.0549,3.185,3.6937,27004.87
2024-12-12,3.6859,4.5333,3.406,4.4471,37558.08
2024-12-13,4.4346,6.3626,3.5777,6.3626,82433.49
2024-12-14,6.3456,6.6563,3.5756,4.382,70204.49
2024-12-15,4.5179,5.0869,2.6468,4.2153,116848.11
2024-12-16,4.2027,5.4444,3.73,4.923,70735.16
2024-12-17,4.923,5.5064,3.2,3.2,109249.82
2024-12-18,3.2358,3.7906,3.0097,3.2424,16214.89
