timestamp,open,high,low,close,volume
2024-08-26,0.05837,0.2788,0.043414,0.050102,416145.16
2024-08-27,0.049952,0.0641,0.042646,0.046766,119233.8
2024-08-28,0.046766,0.046766,0.042263,0.045933,10071.08
2024-08-29,0.046071,0.046348,0.041495,0.041495,6565.51
2024-08-30,0.041495,0.041495,0.028828,0.028828,58062.04
2024-08-31,0.028828,0.028828,0.028444,0.028444,1667.18
2024-09-01,0.028444,0.0285,0.028444,0.0285,23263.34
2024-09-02,0.0285,0.028786,0.028358,0.028358,1980.74
2024-09-03,0.028358,0.028358,0.028358,0.028358,0.26
2024-09-04,0.028358,0.028358,0.022687,0.022687,28149.13
2024-09-05,0.022687,0.022687,0.022687,0.022687,0.24
2024-09-06,0.022687,0.022687,0.022687,0.022687,0.0
2024-09-07,0.022687,0.022687,0.02185,0.02185,1822.99
2024-09-08,0.02185,0.02185,0.02185,0.02185,0.44
2024-09-09,0.021916,0.02218,0.021785,0.021785,1099.55
2024-09-10,0.021785,0.021785,0.01756,0.01756,7919.54
2024-09-11,0.01756,0.01756,0.017299,0.017299,533.64
2024-09-12,0.017299,0.017299,0.017299,0.017299,0.0
2024-09-13,0.017299,0.017299,0.016838,0.016838,1033.76
2024-09-14,0.016838,0.016838,0.016051,0.016051,1703.33
2024-09-15,0.016051,0.016051,0.016051,0.016051,0.0
2024-09-16,0.016051,0.016051,0.015577,0.015577,1115.0
2024-09-17,0.015577,0.015577,0.015577,0.015577,0.0
2024-09-18,0.015577,0.015577,0.015163,0.015163,1028.3
2024-09-19,0.015163,0.015163,0.015163,0.015163,0.0
2024-09-20,0.015163,0.015163,0.014497,0.014497,1672.0
2024-09-21,0.014497,0.014497,0.014497,0.014497,0.23
2024-09-22,0.01454,0.014804,0.01454,0.014804,765.82
2024-09-23,0.014804,0.014804,0.014804,0.014804,0.0
2024-09-24,0.014804,0.014804,0.014804,0.014804,0.0
2024-09-25,0.014716,0.014716,0.01,0.01,14300.0
2024-09-26,0.01,0.01,0.01,0.01,0.0
2024-09-27,0.01,0.01,0.01,0.01,0.0
2024-09-28,0.01,0.01,0.01,0.01,0.0
2024-09-29,0.01,0.01,0.01,0.01,0.0
2024-09-30,0.01,0.01,0.01,0.01,0.0
2024-10-01,0.01,0.01,0.01,0.01,0.0
2024-10-02,0.01,0.01,0.01,0.01,0.0
2024-10-03,0.01,0.01,0.01,0.01,0.0
2024-10-04,0.01,0.01,0.01,0.01,0.0
2024-10-05,0.01,0.01,0.01,0.01,0.0
2024-10-06,0.01,0.01,0.01,0.01,0.0
2024-10-07,0.01,0.01,0.01,0.01,0.0
2024-10-08,0.01,0.01,0.01,0.01,0.0
2024-10-09,0.01,0.01,0.01,0.01,0.0
2024-10-10,0.01,0.01,0.01,0.01,0.0
2024-10-11,0.01,0.01,0.01,0.01,0.0
2024-10-12,0.01,0.01,0.01,0.01,0.0
2024-10-13,0.01,0.01,0.01,0.01,0.0
2024-10-14,0.01,0.01,0.01,0.01,0.0
2024-10-15,0.01,0.01,0.01,0.01,0.0
2024-10-16,0.01,0.01,0.01,0.01,0.0
2024-10-17,0.01,0.01,0.01,0.01,0.0
2024-10-18,0.000565,0.000565,0.000557,0.000557,75972.23
2024-10-19,0.000557,0.000557,0.000557,0.000557,0.0
2024-10-20,0.009999,0.046071,0.009999,0.03029,132212.09
2024-10-21,0.030381,0.081639,0.0287,0.074176,103702.45
2024-10-22,0.073733,0.08213,0.052404,0.052404,35442.79
2024-10-23,0.052561,0.080426,0.052561,0.075071,26172.81
2024-10-24,0.075071,0.11774,0.066593,0.10999,42055.3
2024-10-25,0.10967,0.10967,0.077354,0.080426,29654.07
2024-10-26,0.080185,0.18476,0.067598,0.16801,59466.64
2024-10-27,0.16801,0.22955,0.14965,0.22415,44377.02
2024-10-28,0.22415,0.26561,0.21373,0.23648,24500.49
2024-10-29,0.23578,0.23578,0.14571,0.14789,38057.96
2024-10-30,0.14745,0.14745,0.10462,0.10711,30619.72
2024-10-31,0.10679,0.10679,0.085136,0.086939,15613.25
2024-11-01,0.086939,0.086939,0.060145,0.060145,16705.69
2024-11-02,0.060325,0.061236,0.060325,0.061236,552.83
2024-11-03,0.06087,0.06087,0.058966,0.058966,1406.63
2024-11-04,0.058966,0.087724,0.058021,0.08642,16639.53
2024-11-05,0.08642,0.086679,0.086162,0.086162,302.74
