timestamp,open,high,low,close,volume
2024-07-06,0.002,0.009,0.002,0.003822,15911566.78
2024-07-07,0.003833,0.004184,0.00368,0.004132,6773183.13
2024-07-08,0.00412,0.00485,0.003964,0.00485,5073646.52
2024-07-09,0.00485,0.00545,0.004618,0.00545,9304495.4
2024-07-10,0.00545,0.00549,0.005005,0.005037,6561395.58
2024-07-11,0.005037,0.005902,0.004887,0.005884,4071040.44
2024-07-12,0.005902,0.00621,0.005576,0.00621,3508577.48
2024-07-13,0.006191,0.007729,0.00592,0.00739,17800746.64
2024-07-14,0.00739,0.007478,0.006154,0.006514,10380720.9
2024-07-15,0.006514,0.006754,0.005729,0.005729,4457082.31
2024-07-16,0.005729,0.005746,0.005412,0.005412,889951.76
2024-07-17,0.005428,0.00602,0.00522,0.0053,6775928.87
2024-07-18,0.0053,0.005444,0.004977,0.004992,1289476.87
2024-07-19,0.004992,0.004992,0.004,0.004036,2057827.03
2024-07-20,0.004036,0.004048,0.003767,0.003928,1633376.79
2024-07-21,0.003928,0.003928,0.003734,0.003745,562127.88
2024-07-22,0.003745,0.003756,0.003173,0.003173,1472789.18
2024-07-23,0.003173,0.003173,0.003083,0.003083,495919.47
2024-07-24,0.003083,0.003083,0.002736,0.002736,950505.49
2024-07-25,0.002736,0.002736,0.002036,0.002048,2259942.77
2024-07-26,0.002042,0.002048,0.002024,0.002042,461360.85
2024-07-27,0.002036,0.002048,0.002024,0.002036,262714.58
2024-07-28,0.002036,0.002203,0.002006,0.002196,4819655.69
2024-07-29,0.002199,0.002329,0.002084,0.002329,8759627.34
2024-07-30,0.002322,0.00249,0.00231,0.00249,8817402.84
2024-07-31,0.002483,0.002544,0.002434,0.002469,6886136.08
2024-08-01,0.002469,0.002476,0.002196,0.002196,901576.31
2024-08-02,0.002196,0.002196,0.002102,0.002108,406102.02
2024-08-03,0.002103,0.002114,0.002102,0.002102,309018.63
2024-08-04,0.002102,0.002108,0.001893,0.001893,469251.4
2024-08-05,0.000771,0.000771,0.00077,0.00077,163246.59
2024-08-06,0.00077,0.00077,0.0007,0.0007,38265.66
2024-08-07,0.00077,0.00077,6.5e-05,6.5e-05,44402.29
2024-08-08,0.001002,0.001002,0.001002,0.001002,14970.05
2024-08-09,0.00015,0.00015,0.000105,0.000105,670572.56
2024-08-10,0.000105,0.000105,0.000105,0.000105,0.0
2024-08-11,0.000105,0.000105,0.000105,0.000105,0.0
2024-08-12,0.000105,0.000105,0.000105,0.000105,0.0
2024-08-13,0.000587,0.000587,0.000587,0.000587,100000.0
2024-08-14,0.000487,0.000487,0.000487,0.000487,45174.53
2024-08-15,0.000487,0.000487,0.000487,0.000487,0.0
2024-08-16,0.000387,0.000387,0.000387,0.000387,38759.68
2024-08-17,0.000387,0.000387,0.000387,0.000387,0.0
2024-08-18,0.000387,0.000387,0.000387,0.000387,0.0
2024-08-19,0.000337,0.000337,0.000337,0.000337,44510.38
2024-08-20,0.000337,0.000337,0.000337,0.000337,0.0
2024-08-21,0.000337,0.000337,0.000337,0.000337,0.0
2024-08-22,0.000337,0.000337,0.000337,0.000337,0.0
2024-08-23,0.000337,0.000337,0.000337,0.000337,0.0
2024-08-24,0.000337,0.000337,0.000337,0.000337,0.0
2024-08-25,0.000337,0.000337,0.000337,0.000337,0.0
2024-08-26,0.000337,0.000337,0.000337,0.000337,0.0
2024-08-27,0.000337,0.000337,0.000337,0.000337,0.0
2024-08-28,0.000337,0.000337,0.000337,0.000337,0.0
2024-08-29,0.000337,0.00123,7.3e-05,7.3e-05,1791257.01
2024-08-30,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-08-31,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-01,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-02,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-03,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-04,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-05,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-06,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-07,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-08,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-09,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-10,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-11,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-12,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-13,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-14,7.3e-05,7.3e-05,7.3e-05,7.3e-05,0.0
2024-09-15,6.2e-05,6.2e-05,6.2e-05,6.2e-05,33632.02
2024-09-16,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-17,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-18,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-19,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-20,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-21,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-22,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-23,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-24,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-25,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-26,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-27,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-28,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-29,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-09-30,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-01,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-02,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-03,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-04,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-05,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-06,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-07,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-08,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-09,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-10,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-11,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-12,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-13,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-14,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-15,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-16,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-17,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0
2024-10-18,0.000493,0.000494,0.000493,0.000494,462230.48
2024-10-19,4.7e-05,0.001235,4.7e-05,0.001235,317288.48
2024-10-20,0.001194,0.001195,0.001194,0.001195,23772.04
2024-10-21,0.001195,0.001195,0.001195,0.001195,0.0
2024-10-22,0.001195,0.001195,0.001195,0.001195,0.0
2024-10-23,0.001195,0.001195,0.001195,0.001195,0.0
2024-10-24,0.001195,0.001195,0.001195,0.001195,0.0
2024-10-25,0.000799,0.00165,0.000799,0.00165,392566.75
2024-10-26,0.000136,0.000136,0.000136,0.000136,80002.4
2024-10-27,0.000136,0.000136,0.000136,0.000136,0.0
2024-10-28,0.000136,0.000136,0.000136,0.000136,0.0
2024-10-29,0.000136,0.000136,0.000136,0.000136,0.0
2024-10-30,0.000136,0.000136,0.000136,0.000136,0.0
2024-10-31,0.000136,0.000136,0.000136,0.000136,0.0
2024-11-01,0.000383,0.000383,0.000383,0.000383,21927.02
2024-11-02,0.000383,0.000383,0.000383,0.000383,0.0
2024-11-03,0.000383,0.000383,0.000383,0.000383,0.0
2024-11-04,0.000383,0.000383,0.000383,0.000383,0.0
2024-11-05,0.000383,0.000383,0.000383,0.000383,0.0
2024-11-06,0.000383,0.000383,0.000383,0.000383,0.0
2024-11-07,0.000383,0.000383,0.000383,0.000383,0.0
2024-11-08,0.001398,0.001399,0.000192,0.000192,118870.96
2024-11-09,0.000192,0.000192,0.000192,0.000192,0.0
2024-11-10,0.000192,0.000192,0.000192,0.000192,0.0
2024-11-11,0.001396,0.001396,0.000402,0.000402,54325.66
2024-11-12,0.000402,0.000402,0.000402,0.000402,0.0
2024-11-13,0.000402,0.000402,0.000402,0.000402,0.0
2024-11-14,0.000402,0.000402,0.000402,0.000402,0.0
2024-11-15,0.0005,0.0005,0.0004,0.0004,69522.41
2024-11-16,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-17,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-18,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-19,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-20,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-21,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-22,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-23,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-24,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-25,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-26,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-27,0.0004,0.0004,0.0004,0.0004,29913.9
2024-11-28,0.0004,0.0004,0.0004,0.0004,0.0
2024-11-29,0.001396,0.001397,0.000201,0.000201,64965.21
2024-11-30,0.001379,0.002024,0.000703,0.002024,489400.04
2024-12-01,0.002018,0.002024,0.000252,0.000252,716428.67
2024-12-02,0.000253,0.000253,0.000252,0.000252,206800.0
2024-12-03,0.001993,0.001993,0.001989,0.001989,54867.8
2024-12-04,0.00029,0.00029,0.00029,0.00029,9530.7
2024-12-05,0.001983,0.001983,0.001983,0.001983,87950.74
2024-12-06,0.001983,0.001983,0.001983,0.001983,0.0
2024-12-07,0.001694,0.001694,0.001693,0.001693,57468.57
2024-12-08,0.001693,0.001693,0.001693,0.001693,0.0
2024-12-09,0.0015,0.001507,0.001,0.001,16462.51
2024-12-10,0.001,0.001,0.001,0.001,0.0
2024-12-11,0.001,0.001,0.001,0.001,23436.72
2024-12-12,0.001,0.001,0.000581,0.000583,168242.53
2024-12-13,0.000616,0.001486,0.0006,0.001486,97720.5
2024-12-14,0.001486,0.002224,0.001332,0.002224,1729230.0
2024-12-15,0.002217,0.006574,0.002217,0.006495,13252707.36
2024-12-16,0.006476,0.016294,0.006476,0.010121,30858161.43
2024-12-17,0.010091,0.014629,0.010076,0.014029,5406371.12
