timestamp,open,high,low,close,volume
2024-07-01,0.01,0.011171,0.002567,0.00372,11168839.26
2024-07-02,0.00359,0.0057,0.0035,0.005014,9738268.1
2024-07-03,0.004407,0.005104,0.003029,0.0046,6534142.61
2024-07-04,0.0046,0.0046,0.003101,0.00321,2182383.63
2024-07-05,0.00321,0.0042,0.0025,0.003207,2812600.48
2024-07-06,0.004148,0.004275,0.003103,0.003649,12109433.25
2024-07-07,0.0036,0.006,0.003467,0.0042,8213441.29
2024-07-08,0.004211,0.01,0.004101,0.009655,9089034.89
2024-07-09,0.009,0.011704,0.007566,0.0104,9578627.21
2024-07-10,0.010397,0.010397,0.007143,0.008002,7409827.89
2024-07-11,0.008999,0.0096,0.006446,0.0086,7501215.15
2024-07-12,0.0086,0.008921,0.006275,0.0085,4206644.41
2024-07-13,0.0086,0.010335,0.006911,0.0091,7761810.16
2024-07-14,0.00823,0.009732,0.006121,0.007653,3913027.42
2024-07-15,0.007083,0.00765,0.00483,0.00595,6583616.15
2024-07-16,0.00595,0.006,0.0032,0.00321,10760810.52
2024-07-17,0.0044,0.004529,0.001111,0.002112,14358887.13
2024-07-18,0.002093,0.002708,0.001061,0.001477,6034468.57
2024-07-19,0.001464,0.001924,0.001147,0.00169,2065982.71
2024-07-20,0.00152,0.001784,0.001404,0.001404,1061530.42
2024-07-21,0.001405,0.001868,0.001367,0.001367,2842142.99
2024-07-22,0.001435,0.001686,0.001273,0.001559,2192112.44
2024-07-23,0.001409,0.004255,0.001211,0.003106,10358904.64
2024-07-24,0.003106,0.003785,0.002731,0.002731,2129062.61
2024-07-25,0.002731,0.002731,0.0022,0.002336,1510277.47
2024-07-26,0.002336,0.003999,0.002254,0.00269,5420632.92
2024-07-27,0.002682,0.00297,0.002682,0.002796,807847.71
2024-07-28,0.002796,0.002857,0.00265,0.002822,774059.43
2024-07-29,0.002822,0.00345,0.002666,0.00306,2897408.05
2024-07-30,0.00305,0.003502,0.002988,0.002997,2131986.68
2024-07-31,0.002997,0.00324,0.002658,0.002755,2005527.25
2024-08-01,0.002755,0.002755,0.002072,0.002072,1792043.23
2024-08-02,0.002072,0.002167,0.001877,0.001894,1368190.58
2024-08-03,0.001895,0.001895,0.001773,0.001773,307109.69
