timestamp,open,high,low,close,volume
2024-06-06,1.441e-05,0.0012668,1.441e-05,0.00035265,307746690.0
2024-06-07,0.00035265,0.00042334,0.00029113,0.00029286,70485434.0
2024-06-08,0.00029286,0.0003778,0.00024286,0.00026135,100299432.0
2024-06-09,0.00026057,0.00027419,0.00020018,0.00021382,35216041.0
2024-06-10,0.00021446,0.00021446,0.00015195,0.00015195,100346164.0
2024-06-11,0.00015195,0.00028084,0.0001356,0.00024912,37779619.0
2024-06-12,0.00024949,0.00032721,0.00024249,0.00026213,20552109.0
2024-06-13,0.00026213,0.00029113,0.00026057,0.00027173,9196908.0
2024-06-14,0.00027173,0.00027173,0.00020813,0.00023533,287011880.0
2024-06-15,0.00023604,0.00026689,0.00022566,0.00023888,889320955.0
2024-06-16,0.00023888,0.0003402,0.00022298,0.00030178,1240187443.0
2024-06-17,0.00030223,0.00038812,0.0002785,0.00030542,1266389059.0
2024-06-18,0.00030542,0.00042334,0.00026529,0.00032138,784039813.0
2024-06-19,0.00032234,0.00050065,0.00031755,0.00040474,983645733.0
2024-06-20,0.00040474,0.00047013,0.00039279,0.00040353,322637344.0
2024-06-21,0.00040232,0.00049394,0.00040112,0.00046449,30085999.0
2024-06-22,0.00046449,0.00058501,0.00045762,0.00057857,39696907.0
2024-06-23,0.00057632,0.0007,0.00054608,0.00059742,106124276.0
2024-06-24,0.00059921,0.00065163,0.00050727,0.00060643,106051527.0
2024-06-25,0.00060462,0.00064316,0.00054772,0.00060643,96984176.0
2024-06-26,0.00060643,0.00068579,0.00059921,0.0006119,26549214.0
2024-06-27,0.00061374,0.00063056,0.00056776,0.00057632,32516113.0
2024-06-28,0.00057632,0.00064968,0.00034637,0.00050973,114691429.0
2024-06-29,0.00050973,0.00053,0.00045285,0.00051742,49091472.0
2024-06-30,0.00051742,0.00092791,0.00047154,0.00078931,142817497.0
2024-07-01,0.00078931,0.0010309,0.00067953,0.00086612,135092674.0
2024-07-02,0.00086612,0.0010423,0.00084561,0.000999,93887415.0
2024-07-03,0.00099707,0.0011288,0.00087919,0.0010501,85119925.0
2024-07-04,0.0010501,0.0010516,0.00086872,0.00089514,31332483.0
2024-07-05,0.00089246,0.00097055,0.000734,0.00090322,55464550.0
2024-07-06,0.00090052,0.0010745,0.00088713,0.001015,38820886.0
2024-07-07,0.001018,0.0011098,0.00097055,0.00103,44731218.0
2024-07-08,0.00103,0.0012,0.00092513,0.0011457,62068563.0
2024-07-09,0.0011457,0.0012777,0.0010578,0.0012191,66795827.0
2024-07-10,0.0012155,0.0012463,0.0010927,0.0011661,55449234.0
2024-07-11,0.0011661,0.0014079,0.0011122,0.001301,60294896.0
2024-07-12,0.001301,0.0014255,0.0010991,0.001401,72810776.0
2024-07-13,0.0013928,0.001493,0.0013244,0.0014793,50585929.0
2024-07-14,0.0014822,0.001493,0.0013088,0.0013642,32808454.0
2024-07-15,0.0013642,0.0014621,0.0013049,0.0013362,39351024.0
2024-07-16,0.0013362,0.0013442,0.00103,0.00115,50452506.0
2024-07-17,0.00115,0.0011661,0.0010632,0.0010799,21017682.0
2024-07-18,0.0010799,0.0010799,0.00083426,0.00095899,54626368.0
2024-07-19,0.00095899,0.001006,0.00082066,0.00089112,28996085.0
2024-07-20,0.00089112,0.00090865,0.00084056,0.00085069,8700597.0
2024-07-21,0.00085069,0.00089513,0.0006,0.00083554,37381743.0
2024-07-22,0.00083304,0.00091742,0.00065554,0.00069185,60873727.0
2024-07-23,0.00069185,0.00078695,0.00066943,0.00078695,12402585.0
2024-07-24,0.0007846,0.0007846,0.0006,0.00061928,29578709.0
2024-07-25,0.00061928,0.00061928,0.00050065,0.00050973,17073451.0
2024-07-26,0.00050973,0.00064968,0.00049915,0.00062674,20987632.0
2024-07-27,0.00062487,0.00067345,0.00059742,0.00059742,9541846.0
2024-07-28,0.000596,0.00060401,0.00058,0.00059207,5880681.0
2024-07-29,0.00059207,0.00071289,0.0005903,0.00068361,17892159.0
2024-07-30,0.00068157,0.00068978,0.0006021,0.00060643,13567045.0
2024-07-31,0.00060462,0.0006119,0.00058326,0.00059385,5835085.0
2024-08-01,0.00059207,0.00059207,0.00055598,0.00055598,1972697.0
2024-08-02,0.00055598,0.00067345,0.00055598,0.00060643,7936740.0
2024-08-03,0.00060643,0.00063811,0.00057805,0.00061558,5471386.0
2024-08-04,0.00061558,0.00061558,0.00055765,0.00056268,2711809.0
2024-08-05,0.00055932,0.00055932,0.00035904,0.00035904,11504624.0
2024-08-06,0.00035904,0.00036665,0.00034845,0.00035583,3993520.0
2024-08-07,0.00035583,0.00039162,0.00034845,0.00034845,5682183.0
2024-08-08,0.00034845,0.00035371,0.0003402,0.0003495,1723272.0
2024-08-09,0.0003495,0.0003495,0.00029376,0.00029376,4754128.0
2024-08-10,0.00029376,0.00029376,0.00022298,0.00022634,7049235.0
2024-08-11,0.00022634,0.00022634,0.00021705,0.00021705,2518518.0
2024-08-12,0.00021705,0.00021705,0.00021632,0.00021705,740454.0
2024-08-13,0.0002164,0.00021737,0.00017651,0.00017757,21973030.0
2024-08-14,0.00017704,0.00017704,0.00016842,0.00016842,5012981.0
2024-08-15,0.00016842,0.00016926,0.00015752,0.00015752,5503390.0
2024-08-16,0.00015752,0.00016182,0.00015,0.00015,6722560.0
2024-08-17,0.00015,0.0001515,0.00014925,0.00015015,1041168.0
2024-08-18,0.0001497,0.00017079,0.0001497,0.00016378,4426306.0
2024-08-19,0.00016329,0.00016329,0.0001133,0.00013319,14069701.0
2024-08-20,0.00013279,0.00016378,0.00013004,0.00015287,8906163.0
2024-08-21,0.00015287,0.00015287,0.00014659,0.00015241,3333431.0
2024-08-22,0.0001515,0.00015287,0.00014015,0.00014015,2992680.0
2024-08-23,0.00014015,0.00014791,0.00011639,0.00014791,10294212.0
2024-08-24,0.00014747,0.0001488,0.00013601,0.00013601,5171595.0
2024-08-25,0.00013601,0.00014057,0.00013601,0.00014057,765703.0
2024-08-26,0.00014015,0.00014791,0.00013973,0.00014571,2128398.0
2024-08-27,0.00014571,0.00014571,0.00014099,0.00014099,874225.0
2024-08-28,0.00014099,0.00014141,0.00012101,0.00012101,4956918.0
2024-08-29,0.00012101,0.00012101,0.00011957,0.00011993,1124274.0
2024-08-30,0.00011993,0.00012137,0.00011466,0.00011534,1845146.0
2024-08-31,0.00011534,0.00011639,0.00010996,0.00011029,2886553.0
2024-09-01,0.00010996,0.000115,0.0001093,0.00011398,1978002.0
2024-09-02,0.00011398,0.000115,0.0001133,0.00011432,1853461.0
2024-09-03,0.00011432,0.00011466,0.00011029,0.00011161,3028286.0
2024-09-04,0.00011128,0.00011161,8.005e-05,8.101e-05,10426557.0
2024-09-05,8.077e-05,8.077e-05,5.969e-05,6.113e-05,28990361.0
2024-09-06,6.095e-05,6.186e-05,5.588e-05,5.724e-05,16720492.0
2024-09-07,5.724e-05,6.205e-05,5.605e-05,5.775e-05,11614646.0
2024-09-08,5.775e-05,6.319e-05,5.775e-05,5.861e-05,19142710.0
2024-09-09,5.861e-05,6.095e-05,5.775e-05,5.826e-05,7440068.0
2024-09-10,5.826e-05,6.224e-05,5.826e-05,6.186e-05,3289399.0
2024-09-11,6.186e-05,6.357e-05,6.186e-05,6.357e-05,536303.0
2024-09-12,6.357e-05,6.395e-05,6.338e-05,6.338e-05,361895.0
2024-09-13,6.357e-05,6.471e-05,6.338e-05,6.414e-05,1249396.0
2024-09-14,6.414e-05,6.549e-05,6.414e-05,6.471e-05,641771.0
2024-09-15,6.471e-05,6.471e-05,6.471e-05,6.471e-05,37842.0
2024-09-16,6.49e-05,6.954e-05,6.49e-05,6.954e-05,3083197.0
2024-09-17,6.954e-05,7.185e-05,6.912e-05,7.038e-05,1830041.0
2024-09-18,7.027e-05,7.405e-05,7.017e-05,7.273e-05,3161273.0
2024-09-19,7.273e-05,9.078e-05,7.273e-05,8.97e-05,6574179.0
2024-09-20,8.97e-05,9.024e-05,8.575e-05,8.575e-05,2499162.0
2024-09-21,8.575e-05,8.575e-05,8.173e-05,8.173e-05,1106565.0
2024-09-22,8.173e-05,8.248e-05,8.125e-05,8.248e-05,507172.0
