timestamp,open,high,low,close,volume
2024-07-06,3.7e-06,8.58e-05,3.7e-06,1.918e-05,6734723550.0
2024-07-07,1.912e-05,2.014e-05,1.544e-05,1.689e-05,2302905772.0
2024-07-08,1.689e-05,2.02e-05,1.344e-05,1.764e-05,2666160496.0
2024-07-09,1.767e-05,2.3e-05,1.679e-05,2.122e-05,5007662052.0
2024-07-10,2.122e-05,2.134e-05,1.162e-05,1.492e-05,3801087032.0
2024-07-11,1.492e-05,1.701e-05,1.392e-05,1.464e-05,2008921607.0
2024-07-12,1.468e-05,2e-05,1.159e-05,1.966e-05,3400205480.0
2024-07-13,1.966e-05,3.75e-05,1.9e-05,3.177e-05,4614874333.0
2024-07-14,3.177e-05,3.267e-05,1.96e-05,2.546e-05,3648954943.0
2024-07-15,2.546e-05,2.826e-05,2.092e-05,2.422e-05,1778748661.0
2024-07-16,2.425e-05,2.425e-05,1.709e-05,1.789e-05,1398402685.0
2024-07-17,1.789e-05,2.044e-05,1.188e-05,2.044e-05,2742120543.0
2024-07-18,2.038e-05,2.674e-05,1.954e-05,2.562e-05,1586657767.0
2024-07-19,2.57e-05,3.05e-05,1.276e-05,2.198e-05,5370425164.0
2024-07-20,2.198e-05,2.45e-05,2.098e-05,2.436e-05,1026508700.0
2024-07-21,2.436e-05,2.436e-05,1.944e-05,1.944e-05,436896036.0
2024-07-22,1.944e-05,2.478e-05,1.754e-05,2.429e-05,4863852029.0
2024-07-23,2.43e-05,2.546e-05,2.128e-05,2.52e-05,1418757968.0
2024-07-24,2.514e-05,2.932e-05,1.996e-05,1.996e-05,1425714509.0
2024-07-25,1.996e-05,2.177e-05,1.93e-05,1.936e-05,2821688651.0
2024-07-26,1.936e-05,2.471e-05,1.936e-05,2.254e-05,956965671.0
2024-07-27,2.247e-05,2.296e-05,2.127e-05,2.134e-05,323553972.0
2024-07-28,2.134e-05,2.146e-05,2.062e-05,2.098e-05,185345770.0
2024-07-29,2.098e-05,2.116e-05,1.624e-05,1.882e-05,884039912.0
2024-07-30,1.876e-05,1.876e-05,1.32e-05,1.324e-05,721091950.0
2024-07-31,1.32e-05,1.32e-05,1.204e-05,1.224e-05,360568249.0
2024-08-01,1.224e-05,1.224e-05,4.6e-07,1.99e-06,5193819731.0
2024-08-02,1.55e-06,1.99e-06,7.2e-07,7.2e-07,298105383.0
2024-08-03,1.27e-06,1.27e-06,1.26e-06,1.26e-06,23143709.0
2024-08-04,7.3e-07,7.4e-07,7.3e-07,7.4e-07,63543017.0
2024-08-05,7.4e-07,1.47e-06,7.2e-07,1e-06,247049314.0
2024-08-06,7.6e-07,9.4e-07,7.2e-07,9.4e-07,292932851.0
2024-08-07,7.4e-07,1.49e-06,7.4e-07,7.5e-07,247699078.0
2024-08-08,7.7e-07,7.7e-07,7.7e-07,7.7e-07,129201.0
2024-08-09,1.47e-06,1.47e-06,1.47e-06,1.47e-06,67816161.0
2024-08-10,8.3e-07,8.3e-07,8.3e-07,8.3e-07,8269230.0
2024-08-11,8.3e-07,1.58e-06,8.2e-07,1.5e-06,191587503.0
2024-08-12,7.4e-07,1.57e-06,7.4e-07,1.57e-06,18384751.0
2024-08-13,1.15e-06,1.57e-06,1.15e-06,1.57e-06,15925965.0
2024-08-14,1.5e-06,1.5e-06,7.2e-07,7.2e-07,156432644.0
2024-08-15,7.2e-07,1.49e-06,7.2e-07,1.49e-06,81065185.0
2024-08-16,7.4e-07,7.4e-07,7.4e-07,7.4e-07,1164.0
2024-08-17,8e-07,8e-07,8e-07,8e-07,1164.0
2024-08-18,8e-07,8e-07,8e-07,8e-07,1164.0
2024-08-19,8e-07,1.27e-06,7.2e-07,1.27e-06,135912818.0
2024-08-20,7.3e-07,7.3e-07,7.3e-07,7.3e-07,7306.0
2024-08-21,7.7e-07,7.7e-07,7.7e-07,7.7e-07,4043290.0
2024-08-22,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0
2024-08-23,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0
2024-08-24,1.23e-06,1.23e-06,1.23e-06,1.23e-06,15764062.0
2024-08-25,1.23e-06,1.23e-06,7.7e-07,7.7e-07,22510588.0
2024-08-26,7.8e-07,7.8e-07,7.8e-07,7.8e-07,6055.0
2024-08-27,7.8e-07,7.8e-07,7.8e-07,7.8e-07,689653.0
2024-08-28,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.0
2024-08-29,1.18e-06,1.25e-06,1.18e-06,1.25e-06,28962573.0
2024-08-30,7.8e-07,1.22e-06,7.8e-07,1.22e-06,54981123.0
2024-08-31,7.8e-07,7.8e-07,7.8e-07,7.8e-07,2338217.0
2024-09-01,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.0
2024-09-02,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.0
2024-09-03,7.8e-07,7.8e-07,7.8e-07,7.8e-07,9304147.0
